post_uri,post_cid,type,date,news_id,like_count,repost_count,user_name,follower_count,follows_count,retweet_date
at://did:plc:cxcsudnc4mna3wnvvhnyjaup/app.bsky.feed.post/3ldwqb4qv522j,bafyreiahllpjqf2oqnxf5vkmyucipsrlrbcbo5i622eooihadtj63xx574,post,2024-12-23 01:02:49.725000+00:00,politifact129,0,0,33greenfields.bsky.social,49,226,
at://did:plc:3ovtfivp7g753itpmh7wpt4l/app.bsky.feed.post/3ldwds2jq5k2v,bafyreihgtljxviui2qtdf5uuhsutyu3dttt2ezs2plg4yvql5ncaazyeme,post,2024-12-22 21:19:39.174000+00:00,politifact129,0,0,oldmongo.bsky.social,135,39,
at://did:plc:ipr3vdjkraahruc7jnxvka37/app.bsky.feed.post/3ldvnvcizvs2o,bafyreigfepbmhjzsiqyoy566euiokyxqy553a5jtfpjaxfew4532g2dlji,post,2024-12-22 14:47:45.883000+00:00,politifact129,0,0,graywolf72.bsky.social,26,10,
at://did:plc:uixicg74zcfbjhfukzpyzr7a/app.bsky.feed.post/3ldmddelfbk2r,bafyreidkaj2rblyyunc6ddirenu7x5n7g77uwj43dbj7xhcemjubsyfrja,post,2024-12-18 21:44:49.015000+00:00,politifact129,0,0,invisgurl.bsky.social,89,31,
at://did:plc:tmeuznu2dkfga6mgm5a7boat/app.bsky.feed.post/3ldkhlfqjqc2o,bafyreifdwur7jkzrxc4t4ze5mpri5uopk4dn3slxvu5g2njnj7dmnvz5ba,post,2024-12-18 03:55:34.158000+00:00,politifact129,1,0,reneehere.bsky.social,853,236,
at://did:plc:iovuiv3jyn5vs224rzt3tw6v/app.bsky.feed.post/3lcdbipnxab2n,bafyreiej4n4jmwcnrrojmetlijo6bpn2lr5tu2sntzhfxilzv6zbysdn3u,post,2024-12-02 13:52:51.593000+00:00,politifact746,2,1,tabletopgamedeals.bsky.social,1595,96,
at://did:plc:fq2cyen7tq6aedzpsd3yb4b7/app.bsky.feed.post/3lbr7fvzrlc2w,bafyreibj47dkbxpa422xelqsd2t4vel6q7s343xczsz2uivx23u2gycyta,post,2024-11-25 09:27:34.889000+00:00,politifact746,2,0,marcscully.bsky.social,1777,1151,
at://did:plc:mxqy7hlxanbn5a3g3g76mo5f/app.bsky.feed.post/3lbpuqwgsmv2d,bafyreihk57gv3scfrchwx4hyoee2dbjsbl3wsc3bvtjouizt5grrn52344,post,2024-11-24 20:44:13.388000+00:00,politifact746,4,1,rebelalliance77.bsky.social,1008,1115,
at://did:plc:lhxkgqcfz7fdtslhnhwkc3f3/app.bsky.feed.post/3kskvisu2k22b,bafyreiburl5pob3gdahhw2y2jt3zb4erlf4l5uoqbfaci5pvob3ywog37i,post,2024-05-15 23:56:21.927000+00:00,politifact746,2,0,levistahl.bsky.social,3189,1019,
at://did:plc:ehpwlgryx6zukochsefmnl6s/app.bsky.feed.post/3kketqgfafe22,bafyreicrtnzmtjjz56leo6gxellguk56mng33ru5mgf75ydwqvnv47ox5e,post,2024-02-01 18:47:18.478000+00:00,politifact746,3,0,johnnyoptimist.bsky.social,190,224,
at://did:plc:c3ufa43v32uaswfg3mqmhapp/app.bsky.feed.post/3lbqsshqzvf2m,bafyreigbokb47r3rilos7nhpdotipoxdm4ube7kj4n5msztsgbxmypr5qu,post,2022-07-07 08:40:13+00:00,politifact746,0,0,baldwinbiogas.bsky.social,56,218,
at://did:plc:pdvhuamkbw7s2psbneevbg5o/app.bsky.feed.post/3lccj6527ng2k,bafyreieoszcmqygcsew3iw5srcajfg73qzvaqp3z346jn3pllbty2ssqzu,post,2011-04-25 10:41:18+00:00,politifact746,0,0,wktweetarchive.bsky.social,30,1,
at://did:plc:ooblr4jwbx6ktrq6hxcpum5j/app.bsky.feed.post/3lbpuanerp42d,bafyreihiaxjyszb3le6cji3wvz44sm2rw6hkdrn7indx6owynqdsqd4s3e,post,2010-06-23 16:55:36+00:00,politifact746,0,0,hchart.bsky.social,268,434,
at://did:plc:ecd7o2kgjtaq2exh2uwa7hhd/app.bsky.feed.post/3lebidevlls2g,bafyreicw2xol2d46aa7y2xypjolxb2osqrsyw3fps5v6m2vljkptqhjaau,post,2024-12-27 07:40:12.564000+00:00,politifact212,6,2,news.rte.ie,16149,31,
at://did:plc:hzhwx2mkc6xpizdzrag6i4sf/app.bsky.feed.post/3leb7aklvcc23,bafyreie3rgssbqbn2nvbsiwagg6x2e723x7nezt55hxolc6qbkeaenbuy4,post,2024-12-27 04:57:34.197000+00:00,politifact212,0,0,shermandorn.com,1005,555,
at://did:plc:vugzkk57o3zaxzahn5w3xm3s/app.bsky.feed.post/3lealu52kwk2t,bafyreib76aybl2fmogxtgbsgltu7mxybpetgugrt3ow7aqbq2yxxivi57u,post,2024-12-26 23:10:36.251000+00:00,politifact212,0,0,michaelvanorder.bsky.social,18,274,
at://did:plc:ivdi2bkorynmqxsfctxowtd4/app.bsky.feed.post/3lea2bpucys2z,bafyreibs27at4sokucz2wdr6oy7346vgnpggh6pnxjj556in3zxecutvai,post,2024-12-26 17:56:04.823000+00:00,politifact212,8,1,calmatters.org,3185,79,
at://did:plc:m7hirovfcgsut2vppisn5c5b/app.bsky.feed.post/3le7zme4th22o,bafyreifadr3kf4vwbioa3ux7j577irs3es63gs7osvhz6mp6pm4227vdgu,post,2024-12-26 17:44:07.872000+00:00,politifact212,2,0,brian-life-model.bsky.social,235,1118,
at://did:plc:jafvzbq3yg7fqrfhqmg4cihd/app.bsky.feed.post/3le6u2ef2fk2l,bafyreifdaq3bv7mx5xezbuexilqyloxve26gwhykltb6vn5oxcp2mgtexy,post,2024-12-26 06:31:55.709000+00:00,politifact212,1,0,sashadarling.bsky.social,6520,422,
at://did:plc:yftdp6xnjaabj6nvi2u4lumj/app.bsky.feed.post/3le5mj5k6xk2h,bafyreidg4kaqp546kz54wfgv4oopj2jdatsotddvltr52vgxf4z6gtvarm,post,2024-12-25 18:44:22.190000+00:00,politifact212,2,0,phillysir.com,323,123,
at://did:plc:y52hu7mf3jodfkwjsp56s2bg/app.bsky.feed.post/3le5lxyfis224,bafyreih33y76vj4tvfx6x7oy2ixmzxhkvxi7hzhudbm3jixgaa25mw3com,post,2024-12-25 18:34:46.369000+00:00,politifact212,0,0,carceralabolition.bsky.social,162,256,
at://did:plc:7skrfnu4zlaqfbvlwo34ee25/app.bsky.feed.post/3le5cj5mbm22b,bafyreih3rq4vhutenpoqadbbiysepm2zpzt6gnacey7pqdw3dycwtlw6ai,post,2024-12-25 15:45:18.798000+00:00,politifact212,0,0,joepd.bsky.social,1180,2078,
at://did:plc:lgdtrfslm4q2f2thgd5mntip/app.bsky.feed.post/3le5cccy3oc2x,bafyreidztujkd2yxpkki5fb3zutephwdfzva6ia4wa5snenmkmcjtshu5q,post,2024-12-25 15:41:35.588000+00:00,politifact212,0,1,npcobserver.com,1279,90,
at://did:plc:ilerfjk5a3rrxer2eslbnxhw/app.bsky.feed.post/3lc46s6kqjs2v,bafyreicjmzofuaz32iriz3qtly5yen2d2rnlhu2j3k4m43hxgpdxkjkiqe,post,2024-11-29 18:15:49.867000+00:00,politifact683,10,0,stumpfgarcia.bsky.social,11,63,
at://did:plc:qpcaifcl47dxbu4hekcpevna/app.bsky.feed.post/3lbv4kapqa226,bafyreifteyxx5p5mf3lkxljzg77fasjaiy3iwzin6wuesvyh5nvl4jejku,post,2024-11-26 22:46:58.039000+00:00,politifact683,1,0,kenzime.bsky.social,713,664,
at://did:plc:xnkxdg6iiey2vnknyygatbij/app.bsky.feed.post/3l4nturw6ap2d,bafyreic7rhzehx77y635aks2ot6rzjxgmmq3aemb3724xwteednxubmkje,post,2024-09-21 10:17:11.561000+00:00,politifact683,3,0,jackhutton.bsky.social,684,1155,
at://did:plc:lqjvefrfea2lmshf4udxayk4/app.bsky.feed.post/3l4mhefpl7w2i,bafyreif63gl5qefbxgu5a25hmx3wcuxog7k6e7ltk7wl7epbxzfsv5z2oq,post,2024-09-20 21:00:37.174000+00:00,politifact683,2,0,dersen.bsky.social,259,1274,
at://did:plc:srbskqncpzq6vxqb6ng5sxcq/app.bsky.feed.post/3l2zedqdudn27,bafyreibzmcgcxvuxkysav7aq64isn6gie7rattmp23qcld2bvlsfcrkliq,post,2024-08-31 13:20:46.881000+00:00,politifact683,1,2,dtwyman.bsky.social,1199,1233,
at://did:plc:jp6kosbeb3bkbadjr2ttznbu/app.bsky.feed.post/3kwcoqkmq7r2u,bafyreiaymzh3oxjtyyl5pppajhcfc7fjjefjm6qf2qh4bd5ndfgd3lqjb4,post,2024-07-02 15:14:54.094000+00:00,politifact683,32,7,swin24.bsky.social,144355,3321,
at://did:plc:hpjclsn3u2r47hkw3kb2e6zp/app.bsky.feed.post/3k3z6bg4k5j26,bafyreiflede5tall7xgiksltzcvpppfkbklvz5z3jwnooex4oky3zsbbje,post,2023-08-02 23:31:06.148000+00:00,politifact683,5,0,rkfatheree.bsky.social,2173,2040,
at://did:plc:qd4cgbqpaxz6vh222fl54der/app.bsky.feed.post/3jza2l74bse2n,bafyreicmhyr5n4e2kqrsmcwtiw5nnqtc775soaj2tcrmlmygwlwjoriysm,post,2023-06-28 12:55:02.060000+00:00,politifact683,0,0,tristansnell.bsky.social,220452,66968,
at://did:plc:r73kjlwfdyge5x2laitip3pc/app.bsky.feed.post/3kxkwuvwf422z,bafyreia7dkyiwklifri4aqt65zwo6eovcrpk7q2vqp2tothznsgxefw5ii,post,2024-07-18 15:26:59.687000+00:00,politifact2093,0,0,elections.skyfleet.blue,852,25,
at://did:plc:r73kjlwfdyge5x2laitip3pc/app.bsky.feed.post/3kwpxajvtaz2h,bafyreifq6dtit3gldde6gsuaqefkgvnf46v37tr4xdfri6chocfspgnxfe,post,2024-07-07 21:51:36.806000+00:00,politifact2093,0,0,elections.skyfleet.blue,852,25,
at://did:plc:66lbtw2porscqpmair6mir37/app.bsky.feed.post/3kt5f547ivc2u,bafyreieufjw72fypjwi3455j7q7gasbmkmsd4bxhngpx3ubwrbwnzvhwpm,post,2024-05-23 08:24:05.034000+00:00,politifact2093,8,2,ketanjoshi.co,38931,2380,
at://did:plc:cf26plxwia7dxpm6plry3sj2/app.bsky.feed.post/3knjc5rdqbi2r,bafyreigfvtrfbvwg2dzfp2ijebxhz4o2xtitu4rbxoq4fas4ut4irutopy,post,2024-03-12 17:31:30.199000+00:00,politifact2093,6,2,murshedz.bsky.social,9758,758,
at://did:plc:f6mmvcixf3fal4hmujzbdxtv/app.bsky.feed.post/3klvf7vqfss2d,bafyreifachvi3wfrqith2qhqcwmd7huuwqynldoj2szlgyfcsmpvjfjdna,post,2024-02-21 02:07:58.823000+00:00,politifact2093,12,4,existentialfish.com,3612,875,
at://did:plc:jneyezfr67ntrlxterfgyn5g/app.bsky.feed.post/3kjlkxosjag25,bafyreic7776ubbdrkg7cwrnwxidluz2yhw4iixkeazmktmhozybzw4vele,post,2024-01-22 17:33:40.636000+00:00,politifact2093,94,22,mmfa.bsky.social,148614,173,
at://did:plc:r73kjlwfdyge5x2laitip3pc/app.bsky.feed.post/3k5xhvwwzor2x,bafyreiglxkalyvsjifrswf6bhyx5fyrpdvyo5lfvpeiitfsrd2v3oc2cce,post,2023-08-27 18:08:42.299000+00:00,politifact2093,0,0,elections.skyfleet.blue,852,25,
at://did:plc:4hm6gb7dzobynqrpypif3dck/app.bsky.feed.post/3k45hdnspyk2s,bafyreifgzznsu4y5g2yxx4rcsvfr76olik7lp2i3op5r3c4skbsvnt4ema,post,2023-08-04 16:24:03.980000+00:00,politifact2093,0,0,news-feed.bsky.social,8811,0,
at://did:plc:rykdmiisbjdf4ooel7bxlrfu/app.bsky.feed.post/3lcpsgel4is2o,bafyreidcpiw3z53vrgrzihcjnejwqyj7a7if6c4v7onbzpljzfwazffjie,post,2024-12-07 13:27:43.378000+00:00,politifact13058,1,0,toffphilippo.bsky.social,201,145,
at://did:plc:6ezspd5i42ez4umymdwutikz/app.bsky.feed.post/3lamrzccy6c2a,bafyreiefmb3oct4c7zr64bpsidvd3q2rlksmyio4hj7oaoybp7vwn3mh5u,post,2024-11-10 21:52:02.341000+00:00,politifact13058,10,4,davidewart.bsky.social,6799,8500,
at://did:plc:noqaydlcbia5upq6va2p2znw/app.bsky.feed.post/3laa5z7ouji2p,bafyreicpkjuhva6ko2arh5gsc77ucpflndh5eo2ia27x6lkoa4bwq3vhdm,post,2024-11-05 21:22:08.185000+00:00,politifact13058,2,0,snig.bsky.social,3460,782,
at://did:plc:noqaydlcbia5upq6va2p2znw/app.bsky.feed.post/3laa5xmvkbi27,bafyreicrd54b5raow32mkcsfauy65knwucbugfwu5kzpw6edsm5qsjpaha,post,2024-11-05 21:21:14.933000+00:00,politifact13058,3,0,snig.bsky.social,3460,782,
at://did:plc:x6v5h2nhtwvxohm4553pp5bp/app.bsky.feed.post/3la7wzq6pzt2q,bafyreihiyhiqb6nn5iyufu7rljic6rnjsbcafddcc4hf6tdzdna2f7c6oy,post,2024-11-05 19:17:08.927000+00:00,politifact13058,29,0,maladroithe.bsky.social,4730,173,
at://did:plc:hb64sgx6mf55gwgyrdfaivsh/app.bsky.feed.post/3la7i3ignsa2o,bafyreih4easqe66m57cjv2a7c7fbfs2tz22o3sv2u5a6gghlfmcqcs2wue,post,2024-11-05 14:50:00.229000+00:00,politifact13058,1,0,pablolarah.bsky.social,464,364,
at://did:plc:zcbbjerh2cu42c6ov7wunn55/app.bsky.feed.post/3la2ub4e6mb23,bafyreigz4ynbqite4e5msmo4h3pxdqbxa2upflf6dvsfecc2fouoqqlki4,post,2024-11-03 18:44:17.208000+00:00,politifact13058,1,0,megandisciscio.bsky.social,42,149,
at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3l7tqe5z2cl23,bafyreic4svx5xfl2a66hc5pmw2h7h7grcibwpnq5trcmbvfuhzep7akd6e,post,2024-10-31 22:45:45.582000+00:00,politifact13058,436,82,npr.org,552733,199,
at://did:plc:tr4txtl6ezg2z4neksyf3rdg/app.bsky.feed.post/3l7nqnksheh2a,bafyreifza2mo4a7czsruudm4bff5ybemvvlto54qhraamn2jmxiedfxc7e,post,2024-10-29 13:35:02.285000+00:00,politifact13058,1,1,blagueplague.bsky.social,445,737,
at://did:plc:ckyrot3vstptaqnfg5kgoqyg/app.bsky.feed.post/3l7nnd3matc23,bafyreiftpspqexw46qml5oefs2fohm2btwb5h56hv4jxk6637h3lpgormq,post,2024-10-29 12:35:30.731000+00:00,politifact13058,0,2,randallgross.bsky.social,435,868,
at://did:plc:hf4htawd64uqbftoudxcicrp/app.bsky.feed.post/3lap3fe3aea2z,bafyreictm4csik6u7cskgntdrlremsozffa5uwehydfawo2uxsng6mr3nm,post,2020-11-16 08:37:00+00:00,politifact11580,0,0,dearsarah.bsky.social,93165,950,
at://did:plc:appfinwckonpn3rohvwgbgsq/app.bsky.feed.post/3leazqbw5n22o,bafyreiaujg56grw7pfmnhkdplec4wvsnx7aqsuhreyvc34hecbm2sxaene,post,2024-12-27 03:18:59.516000+00:00,politifact1213,1,0,amano-jack.bsky.social,78,122,
at://did:plc:appfinwckonpn3rohvwgbgsq/app.bsky.feed.post/3leazpdle7c2o,bafyreiexe5yvnplhg2ujqn3pbtqyokfjjazvrusuq3l7233vkf5yhk5cz4,post,2024-12-27 03:18:27.706000+00:00,politifact1213,15,0,amano-jack.bsky.social,78,122,
at://did:plc:5cvmyqpdhj467ejm7qkzhvoy/app.bsky.feed.post/3leaogjggik2x,bafyreih52nhj5k6lsisbdhlsncyxxlrac7gdmhpx7bzzf2oamlvixl3mby,post,2024-12-26 23:56:40.686000+00:00,politifact1213,0,0,pedigo.bsky.social,1620,1890,
at://did:plc:sxn4jcbmmavoqstii3c3angh/app.bsky.feed.post/3lealujh5ec2j,bafyreidudtgenhkwzepxp4tff7ahx5nddjd426bzhrkxjbz3evq7gfqx7y,post,2024-12-26 23:10:49.245000+00:00,politifact1213,0,0,seattlesusieq.bsky.social,239,543,
at://did:plc:ta7rrs35q5d7jtjyzsvpdxv5/app.bsky.feed.post/3le7pilfhqs2f,bafyreiegwzuja5qzqnfv6za5kl5elft7gj275kpe3d275sfoh2mj5rie24,post,2024-12-26 14:43:03.864000+00:00,politifact1213,0,0,mixminus.bsky.social,56,25,
at://did:plc:enhivw5nggden7gajdnla7in/app.bsky.feed.post/3le3zaon6wq2z,bafyreidptefdqtwlgt5qcxlrshoq3rnbjj73py6p2h3ehp3a3r4i2ksb3a,post,2024-12-25 03:26:55+00:00,politifact1213,0,0,dailynewscom.bsky.social,18,18,
at://did:plc:rthdsvcc26r6phiq2gywd6u6/app.bsky.feed.post/3le3gbf4ouc2p,bafyreigjm64dohxuojemp4away3fwxajvvf2tkclt2ytylu7swqeqlvkry,post,2024-12-24 21:47:19.773000+00:00,politifact1213,9,0,freedomspower.bsky.social,913,1359,
at://did:plc:qqshzhfcgqtu2rk62cdymr6h/app.bsky.feed.post/3le3e2ekcnk2x,bafyreicy76muxzv4luye5q7tlozw7zdvn6xbqiuvkihhquwlqaxp2yu7ja,post,2024-12-24 21:07:36.806000+00:00,politifact1213,8,0,restlessalbatross.bsky.social,149,86,
at://did:plc:fpm3z3p6ph4csly2dbaoia3p/app.bsky.feed.post/3ldziwayr722h,bafyreig6smrkkn6hdxvtcpshpn2p7rihqyc55g5ekuq37omkk7dsfcxkmu,post,2024-12-24 03:29:28.099000+00:00,politifact1213,0,0,dmzoutis.bsky.social,48,48,
at://did:plc:s55ha5ykvjo3irso6p6ksbth/app.bsky.feed.post/3ldzismum7c2t,bafyreifpg4yngekeantqxjbuxe6tllfzk457wh6rnux7ax7bjwfgwjl6pi,post,2024-12-24 03:27:26.329000+00:00,politifact1213,7,1,cmonmaque.bsky.social,8839,1319,
at://did:plc:wfmn6ym7vs2rlvmzj6lngycm/app.bsky.feed.post/3lchdbkvvsq2t,bafyreihdnwptw2gsx3unxocwl5ysjvhll2zzzjxr2pqyqg7drfh6lufbuq,post,2012-09-22 15:11:49+00:00,politifact6730,0,0,mylittlebronco.bsky.social,85,113,
